text,datetime,time_text
"Nnngggg.  Should not accept the interview. Should not approve the editorial cover.  Tempo and Afu might or might not consciously realize that this is a reduction of a kaleidoscope of movement into, the worst case, a totem.",2025-09-15T07:00:21.000Z,15 Sep
"Belajar bahasa rakyat dulu. Minimal makan ngemper seminggu satu kali sambil ngobrol sama pemilik tempat makannya.   Selama gk paham bahasa rakyat, tuntutan yg ada adalah tuntutan kelas sosial tertentu.",2025-09-15T12:42:49.000Z,15 Sep
"Kolektif apa namanya kalau dibantah di publik, (bukan dijawab, bukan diajak debat terbuka), malah deact akun, TERUS klarifikasi cuma keluar di media yang nggak bisa direspons balik? Itu mah bukan kelompok kolektif atuh, monolog aja. Bukan akuntabilitas, tapi branding weh ini mah.",2025-09-15T07:46:17.000Z,15 Sep
"Terjawab sudah ternyata hanya merangkum tuntutan. Padahal yang dibutuhkan lebih dari itu. Yang jelas, gerakan bukan cuma soal menggunakan viralitas semata.",2025-09-15T12:42:19.000Z,15 Sep
Ini ada cara cepet,2025-09-15T06:58:22.000Z,15 Sep
Mengatas namakan seluruh rakyat yang majemuk.  Tapi yang menyusun tuntunan kelompok masyarakat strata sosial tertentu sesuai selera mereka sendiri.   Kami rakyat jelata tidak merasa terwakili!,2025-09-15T22:57:22.000Z,16 Sep
jadi milih tutup akun berhenti dengerin dan interaksi dengan orang lain trus koar-koar pidato satu arah biar ga bisa dibantah lewat salah satu media terbesar dan paling berpengaruh. somehow i get the feeling ure still not getting it why people feel like they cant trust you,2025-09-15T00:00:01.000Z,15 Sep
"""Anggota Kolektif 17+8 Indonesia Berbenah""  Udah ada anggotanya kah tuntutan 17+8 ini?   Kalo ada, pengen liat listnya.  Bisa bantu kah  @grok  ?",2025-09-16T19:08:37.000Z,17 Sep
Principles (even when it's unpopular) over slopulism,2025-09-16T03:04:00.000Z,16 Sep
"Remember Nepal yg kemarin Gen Z-nya yg ngusulin & milih PM lewat discord.  Kalo kejadian di Indo, yang bakal milih Presiden lewat d̶i̶s̶c̶o̶r̶d̶ ̶WhatsApp call 3 jam itu paling ya orang2 macam Ferry, Afutami, Jerome, Senjatanuklir, etc hehe  #IniBaruKeterwakilan",2025-09-15T03:06:13.000Z,15 Sep
"I don’t care if this goes against the agenda: if you’ve placed yourself in a leadership position and then you dip and run after the teeny weeniest criticism instead of listening to the people you claim to represent, you have no business leading anything",2025-09-15T12:08:03.000Z,15 Sep
"Lah tutup akun medsos kabur k nulis artikel.  Ini kualitas oposisi yg kmrn digadang2 itu? Dikritik krn ga napak lgsg elitisme keluar.  Lalu kita2 disuruh ""yg penting serang k atas jgn k samping"" kyk ajakan si paling bangun jembatan?  Yeah, no thx",2025-09-15T05:12:31.000Z,15 Sep
"menghilang kabur, tiba-tiba muncul di Tempo. coopting our language and using the word “collective” to serve her own interest, hiding behind it. what a coward. you can never make me like you, afutami",2025-09-15T06:32:46.000Z,15 Sep
Makin membenarkan statement Menkeu Purbaya kalau 17+8 itu tuntutan sebagian kecil rakyat wkwk. Ayolah sistemnya jangan begini. Tuntutannya bagus tapi harus ada improvement,2025-09-14T10:34:16.000Z,14 Sep
Anggota  Kolektif  17+8  Jangka Panjang  gue bingung,2025-09-16T16:17:35.000Z,16 Sep
"Penokohan memang dapat mengganggu reformasi Indonesia. Yang harus di-up bukan Afutami, melainkan hal seperti ""HENTIKAN PREMANISME POLISI""",2025-09-15T14:00:01.000Z,15 Sep
"Gw baru baca full lengkap wawancaranya dan respon yang ada di twit ini . Ada satu dua hal ya bisa dikritik tapi respon ditwit ini kayaknya parah banget ya. Dan kalau ada yang mempermasalahkan “cover”, kalau langgana tempo pasti tahu ini itu cover topik/wawancaranya.",2025-09-16T13:22:13.000Z,16 Sep
Dan kemarin pemerintah merespon dengan paket kebijakan 8+4+5 . Segendang sepenarian,2025-09-16T23:06:49.000Z,17 Sep
"Apapun itu, sy jg ttp ngga bisa baca krn ngga langganan Tempo.   lesson learned:  1. Ojo grusa grusu. Libatkan sebanyak mungkin pihak, terutama teman2  @PARTAIBURUH  yg memelopori aksi 28.  2. Bagaimanapun, ""horizontal resistance"" dlm satu dekade lebih, msh perlu diperdebatkan.",2025-09-15T12:32:34.000Z,15 Sep
"Just read it, and Tempo really is not helping anyone with this interview.  At least ask the  ""kolektif"" to reflect on the failure of tuntutan 17+8? Or what will they do moving forward?",2025-09-15T10:04:21.000Z,15 Sep
Digocek model beginian lebih bubuk dari digocek deklarasi ciganjur,2025-09-15T13:52:10.000Z,15 Sep
"kalau kolektif, kenapa tokohnya yang ditonjolkan hanya seorang?",2025-09-15T09:05:05.000Z,15 Sep
"Baru ae kmrn ketemu Rasya, Monik, Biyan (anak-anak CIPS) di ALF, trs mencuat spill2 an baru lagi dari mereka soal si mbak ini which is ah yasudahlah emg udah terkenal begitu blio ini rupanya",2025-09-15T13:22:40.000Z,15 Sep
"I see afu as someone who actually reaaally naïve about politics and got tangled on a bigger matters because she bite more than she can chew.   ""Orang indonesia baik pad orang jahat dan jahat pada orang baik""  But have you ever consider orang baik yang ngga kompeten juga nyusahin?",2025-09-15T20:44:36.000Z,16 Sep
"tuntutan Termul nih. Cek aja isi tuntutannya ada ga : 1. Copot Kapolri, audit dan reformasi institusi POLRI 2. Adili Jokowi",2025-09-15T09:31:33.000Z,15 Sep
Tempo I think you should tell the story of Laras Faizati more than this influencer coming out of nowhere just to be more famous,2025-09-15T08:44:46.000Z,15 Sep
"Gue malas baca tuntutan-tuntutan itu.   Kalo gak ada poin 'Adili Jokowi' dan 'Makzulkan Gibran' dalam tuntutan tsb, gak seru lah perjuangan.  Gak salah juga kalo gerakan ini dianggap sebagai ajang para influencer mencari panggung.",2025-09-15T11:38:19.000Z,15 Sep
ini orang beneran menjijikan dan gunain kesusahan banyak orang untuk adjust their/her porto to level up their career or whatever you name it,2025-09-15T11:34:12.000Z,15 Sep
katanya 17+8 ini dibuat supaya semua tuntutan cepat terangkum jadi satu tapi kok gerakannya juga cepet lumpuh dan ngga jadi satu sih,2025-09-15T04:36:38.000Z,15 Sep
Lisan al Ghaib jilid 2,2025-09-15T13:22:00.000Z,15 Sep
"aku sudah baca pelan-pelan, enggak ada informasi apa-apa dari wawancara ini. bahkan bagian yang jadi judul, “gerakan jangka panjang.” gak digali juga. afu cuma bilang, “ini adalah gerakan jangka panjang.” sudah. knp panjang, kdepan mau gmn, apakah mau direvisi, dsb, dsb. gak ada.",2025-09-15T14:34:53.000Z,15 Sep
Siapa yang mengangkat dia jadi juru bicara?,2025-09-15T12:50:09.000Z,15 Sep
"Dari setiap ombak gerakan massa, selalu ada saja yang berselancar....",2025-09-15T14:16:36.000Z,15 Sep
kolektif atau kolekte?,2025-09-15T10:19:09.000Z,15 Sep
"Sejak berkecimpung di dunia per-fandoman kpop, satu hal yg bikin langgeng gerakan sosialnya adalah tidak menokohkan siapapun. Mungkin aja ceu Afu tidak berniat demikian, tempo juga. Tapi akan lebih baik kalau kita setop menaruh orang di depan.",2025-09-15T10:36:13.000Z,15 Sep
Cara join kolektifnya gmn kak,2025-09-14T10:31:59.000Z,14 Sep
Kenapa dihujat sih? Padahal mereka keren banget bisa merumuskan 17+8 demi *rakyat ¯\_(ツ)_/¯,2025-09-15T12:12:56.000Z,15 Sep
"Sa bisa memahami kekesalan kalian sama Afutami.  Tapi ya mogimana. Begitulah dunia bekerja.. Daripada marah marah, coba deh next time organisir yang bener, tuntutan yang jelas dan rantai komando yang clear.  biar ga kentang kek kemarin.   Ujung2nya demo ini hanya dapat spotlight",2025-09-16T00:21:50.000Z,16 Sep
"Cape bgt liat replynya yg blg bhw dia cuma mau cari panggung lah, dll.  Guys, Afu & 'gengnya' cuma mau semua akumulasi keresahan dirangkum & disebarkan dgn lebih terstruktur. Lu pada selalu sebel sama influencer yg tone deaf, giliran dikasih yg beneran peduli malah julid",2025-09-15T10:25:55.000Z,15 Sep
"Gatekeeper Kolekte 17+8% Indonesia Mari Kondo, Afutami, menjelaskan latar belakang kenapa Indonesia no longer sparks joy.   there i fixed it for u tempo",2025-09-15T10:24:25.000Z,15 Sep
Who the f is this person..?,2025-09-15T12:09:57.000Z,15 Sep
Tutup akun tau-tau muncul di Tempo wkwk alig.,2025-09-16T00:58:47.000Z,16 Sep
Asik kultus baru,2025-09-15T11:56:06.000Z,15 Sep
Sejujurnya kan gerakan rakyat basis digital emang udh bisa dilihat bentukan dan tingkat efektivitasnya lewat ba/reng war/ga sama humanies kan... Gak perlu tempo kasih tempat untuk kak afu dkk untuk klarif apalagi ampe jd tempo+,2025-09-14T23:20:21.000Z,15 Sep
"Coba iseng wawancara rakyat dengan title sosial yg berbeda-beda deh, mahasiswa juga boleh, dijamin masih banyak yg gak tahu atau paham isi tuntutan 17+8, kalau tanya ke pedagang/umkm jawaban gak jauh2 dari ekonomi tetap berputar, kondusif, dan dikasih modal usaha, itu yg penting",2025-09-16T03:11:57.000Z,16 Sep
"Kirain tutup akun tuh stress beneran terus kontemplasi diri, taunya cuma jadi pengecut ngehindarin noise dan tetap banci tampil",2025-09-14T21:28:37.000Z,15 Sep
"Ada yg bisa rangkum warga ini maunya apa? Apakah ganti tuntutan dan wajah gerakan? Kalau iya, mau pass the mic ke siapa dan apa aja yg perlu dituntut? Gimana proses konsolidasi dan kawal tuntutan yang diharapkan?  Let’s reunite. Jangan bikin nyawa 10 orang kemarin sia-sia.",2025-09-15T15:22:46.000Z,15 Sep
"Dari sekian banyak warga Indonesia yg ingin berbenah, yg ditampilin adl afu",2025-09-15T11:09:08.000Z,15 Sep
"kalo kalian selalu berfikir bisa lebih tampil tanpa benar-benar mewakili rakyat, maka kalian akan muda sekali dipecah belah dan dihancurkan para penguasa jahat. sekian",2025-09-15T13:34:40.000Z,15 Sep
Mending lampu sorot panggungnya diarahkan ke para martir di lapangan.,2025-09-15T10:11:14.000Z,15 Sep
Dapat mandat dari siapa?,2025-09-15T07:55:21.000Z,15 Sep
"Sampai mulutmu berbusa, ku tak peduli  Tetap all in utami, Utami mania",2025-09-15T12:49:35.000Z,15 Sep
Konco2ne sek dipenjara si gembeng afu iki malah sibuk klarifikasi nyelametno rai jancok ncene 17+8 gerakan monyet,2025-09-15T09:19:59.000Z,15 Sep
"Tempo ini memang suka agak aneh, tapi fenomena 17+8 ini menarik. Jelas jaringan media mereka sangat baik.   Gw masih ga terlalu paham poinnya, seperti terlalu reduksionis dalam simbol, tapi ya mungkin dagangannya juga hanya simbol.",2025-09-15T09:29:20.000Z,15 Sep
Awas lho nanti pada bilang kalian mental kepiting dan tidak menerima progress is progress,2025-09-15T09:54:39.000Z,15 Sep
Kan itu 17+8 lu dkk bikinin deadline.,2025-09-16T05:26:51.000Z,16 Sep
#stopmewakili layak digunakan dalam situasi semacam ini,2025-09-16T03:34:56.000Z,16 Sep
"Ini kan yg utk 17 tuntutan udah lewat deadline kan?  Sejauh ini kyknya cuma bagian dpr & parpol yg normatif memenuhi tuntutan. Misal nih misal... Kalo sampe agustus 2026 gk terpenuhi juga, kak afu dkk mau ngapain kalo boleh tau?? Gerakkin masa apa gimana?",2025-09-15T04:14:28.000Z,15 Sep
Ini org selalu muncul di ensiklopedia IDN tapi mbuh fungsinya ngapain,2025-09-15T08:21:42.000Z,15 Sep
"I hate the fact that Afu received the interview invitation. You claimed this is a ""gerakan jangka panjang""  yet I didn't see any actual grassroots representatives being invited before you and your influencer friends appeared at the DPR.",2025-09-16T02:10:30.000Z,16 Sep
Remember when I advised her that not every public voice needs to be heard? It seems an addition is needed: not every interview request needs to be accepted,2025-09-15T14:42:52.000Z,15 Sep
"padahal afutami pas jaman pemilu ada Bijak Memilih yang ngebantu pemilih banget, I dont understand the hate somehow.",2025-09-16T10:08:58.000Z,16 Sep
"sebetulnya beliau ini arahnya mau ke mana dan perjuangannya buat siapa sih.. menggagas tuntutan yang katanya mewakili warga, tapi tutup akun sosmed publik, kemudian muncul bahas latar belakang tuntutan di media lain yang harus berbayar.",2025-09-15T10:16:22.000Z,15 Sep
"I ran outta words, Afu.",2025-09-15T12:00:24.000Z,15 Sep
"Baca quote-quotenya, banyak yang kecewa ya ternyata",2025-09-16T11:44:37.000Z,16 Sep
"baca rep dan quote nya... seru jg liat civil war antar faksi kiri medsos, melipir dulu lah kita nonton",2025-09-15T07:32:01.000Z,15 Sep
gerakan jangka panjang tapi minta dipenuhi tanggal 5 September,2025-09-16T12:00:07.000Z,16 Sep
"Pada bilang Afu naif? Nggaklah, dia cukup pintar dan berpengalaman untuk jadi ""naif"". Baca aja tulisan dia & cara dia bikin tp dan bm. Gitu naif? Nggak, kayaknya ini malah strategik kok.  Apakah ini bisa disebut licik sekaligus arogan? Entahlah.",2025-09-16T00:38:22.000Z,16 Sep
Nunggu info reuni akbar alumni 17+8,2025-09-16T13:17:36.000Z,16 Sep
Atas dasar apa coba tempo ngangkat af*utami?,2025-09-15T11:36:51.000Z,15 Sep
Anjir ngomong 1.5 jam dapet 10 jt terus berani2nya ngomongin kesenjangan sosial. Kagak ngaca anjir.,2025-09-18T08:47:15.000Z,18 Sep
"Bey @legacymp3 · 15 Sep Kutipan tempo.co @tempodotco · 14 Sep Anggota Kolektif 17+8 Indonesia Berbenah, Andhyta F. Utami, menjelaskan latar belakang penyusunan tuntutan 17+8.  #TempoHarian #TempoPlus 1 1 272",2025-09-15T10:21:31.000Z,15 Sep
"Tidak mewakili itu betul. Dia ada ngomong tindakan salah, betul.  Tapi banyak bgt yg komentar kaya dia gapunya kompetensi keilmuan. Hhhh  Bedain ga setuju/kritisi kesalahan org vs liat kompetensi yg lagi dijatohin. Nyari malaikat bener. Bukan berarti invalidasi dampak yg dibangun",2025-09-15T14:46:47.000Z,15 Sep
"kepo deh sama keputusan redaksinya tempo sampe came to the conclusion to interview afutami alih-alih temen2 aliansi perempuan, serikat ojol & buruh, etc.",2025-09-15T13:25:36.000Z,15 Sep
"I’m fully supportive of the movement. I’ve known of Afutami from afar and have admired her work over the past five years.  But Tempo, you need to stop framing the discussion in a cult-like way. Media should not be in the business of idolizing individuals.   Your role is to",2025-09-15T12:31:34.000Z,15 Sep
Why do yall throw shades at her bitch? at least she do something. Good for her to be famous if fame were used right. What the fuck did yall do?,2025-09-16T10:33:54.000Z,16 Sep
"membaca komentar2 di sini ini menunjukkan, bahwa mewakili suara bawah itu lebih liar dan kejam dibanding uji disertasi di Ivy League..",2025-09-15T12:52:12.000Z,15 Sep
"Bergerak bersama rakyat, bergerak dengan kekuatan spiritual agar mental terus menyala",2025-10-01T10:53:45.000Z,1 Okt
Afutami dan yg lainnya bener-bener naif.,2025-09-15T11:16:11.000Z,15 Sep
"Ben  @bennysiauw89  krn lo ada di sana kemaren dan gue berasumsi lo bisa kontak afu langsung, titip salam dari gue ke Afu, ""LU KONTOL""   *menghela nafas* *inner peace* *amithaba*",2025-09-15T10:42:05.000Z,15 Sep
ok sepertinya aku rada setuju ama pendapat budi. ini tuntutan dari chatgpt,2025-09-15T07:19:29.000Z,15 Sep
"Maap, jadi males",2025-09-15T07:08:46.000Z,15 Sep
Maksudnya jangka panjang exposure dan deactive Twitternya kah Mbak Afuuuuu~,2025-09-16T15:14:29.000Z,16 Sep
"So unnecessary, tempo, so unnecessary",2025-09-15T11:11:08.000Z,15 Sep
"wkwkwl afutami, mengecewakan.. what a coward gesture while claiming initiative.  ya sok dihadapi lah pertentangan pikiran dan ide yg muncul.",2025-09-15T11:28:32.000Z,15 Sep
Qrt-nya seru2 ya  Gak tubir sendiri yo gak kiri,2025-09-15T07:56:31.000Z,15 Sep
Minimal Tempo kalau mau kasi panggung ke orang yg twit2nya bukan mah jadi disrupsi pergerakan deh. Di demo2 besar sebelumnya juga udah ada jejak digitalnya kok.,2025-09-15T00:21:02.000Z,15 Sep
Tiap liat dia jadi teringat pramono,2025-09-15T12:59:48.000Z,15 Sep
I don’t think we’ll ever gonna make it deh guys. To what extent juga I don’t even know anymore…,2025-09-15T12:38:54.000Z,15 Sep
Yang dikhawatirkan Mas  @lantip  kejadian juga.,2025-09-15T09:55:39.000Z,15 Sep
Lah malah jadi kolektif ternyata?,2025-09-14T06:10:12.000Z,14 Sep
Kebelet FOMO kan jadinya,2025-09-15T22:04:48.000Z,16 Sep
"Prabowo lihat tuntutan 17+8 ini: ""Normatif.""",2025-09-16T07:20:39.000Z,16 Sep
Kolektif gak tuh,2025-09-15T09:48:58.000Z,15 Sep
"well, for all that paywall I better at least get a fucking photoset, a fucking centerfold, and an interview with Pramoedya Ananta Toer inside",2025-09-14T17:28:45.000Z,15 Sep
Memang ga siap buat melangkah si,2025-09-15T08:53:27.000Z,15 Sep
Kan...,2025-09-14T06:21:47.000Z,14 Sep
Jarvis ...,2025-09-10T23:35:54.000Z,Sep 11
Ter wakilkan boskuh...!!  Keren abang ini..!!,2025-09-10T05:51:12.000Z,Sep 10
Pace betul itu,2025-09-10T08:51:30.000Z,Sep 10
"Ada benarnya kata abg ini boskuhh..  Aku rakyat, merasa di fitnah oleh mrk"" si pink..  Aku ga pernah nuntut"" Yg begituan, sumpah..!! Ga pernah..!!  Ter wakilkan abangkuu",2025-09-10T05:54:16.000Z,Sep 10
"Tuntutan 17 + 8 yang kaya visi misi capres dibilang makar wak    Gimana tuntutan ormas yang minta pejabat mundur itu, mana ada Islam islamnya pulan.  Apa ga dibilang radikalisme tuh",2025-09-11T02:39:39.000Z,Sep 11
"Susah konflik horizontal terus.. Pantes dulu belanda bisa 350 taun.. Tinggal pake divide et impera, selesai.",2025-09-11T03:08:26.000Z,Sep 11
"wow... 17+8 bisa di artiin as 17 agustus, hari kemerdekaan kita... whoever made the headline issa REAL DIVA",2025-09-01T04:15:50.000Z,Sep 1
http:// rakyatmenuntut.net #ResetIndonesia,2025-09-02T09:17:24.000Z,Sep 2
ini ibaratnya udah disediain checklist. enak banget pemerintah tinggal ngerjain dan nyentang aja tanpa perlu mikir lagi,2025-09-01T04:34:50.000Z,Sep 1
17+8 as in 17 Agustus... ooh the copywriter ATE  and the fact that most of these are BARE minimum.... doomed bgt sih kalo pemerintah masih tuli,2025-09-01T04:24:46.000Z,Sep 1
[ INGAT],2025-09-01T14:25:02.000Z,Sep 1
"Seandainya semua tuntutan dikompres jadi 1 tuntutan saja, maka tanpa ragu saya menutut:  Tidak boleh ada pejabat yang teken kontrak melebihi masa jabatannya.   Misal sekali menjabat 5th ya udah maksimal 5th.",2025-09-03T03:31:41.000Z,Sep 3
It's giving this vibe ngl,2025-09-02T13:37:29.000Z,Sep 2
tuntutan vs hasil nya,2025-09-01T15:15:03.000Z,Sep 1
"Bukannya apa, tp ngeliat pemerintah yg bener bener TONE DEAF dan ga peduli rakyat begini tuh gue rada pesimis tuntutan segini banyak bakal ada yg dilakuin.   Jgnkan dilakuin, dibaca aja belum tentu ama mereka.  Dibuat 1-3 tuntutan aja bisa ga ya",2025-09-02T21:44:53.000Z,Sep 3
Padahal sesimple dan seringkas ini tapi malah dibilang makar dan terorisme,2025-09-01T04:06:15.000Z,Sep 1
"padahal tuntuntan rakyat itu sangat amat wajar, tapi kenapa ya pemeritahan berat bgt buat nerima? klo ngerasa tuntutan ini ga nguntungin mereka yaudah mundur aja ga sih dari pemeritahan, ngapain kerja di pemerintahan kalo cuma mau dapet duit banyak. mending jadi influencer tiktok",2025-09-01T04:33:06.000Z,Sep 1
daniel supit @daniel_supit · Sep 2 Quote Indonesian Pop Base @IndoPopBase · Sep 1 ‘17+8 Tuntutan Rakyat’ have been released. 12,2025-09-01T18:26:12.000Z,Sep 2
"Ini yg katanya hasil diskusi influencer2 ciamik itu? Low quality, redundant, tdk spesifik, cocok2in spy dpt 17+8. Mengecewakan.   Kalau sdh digede2in kualitas influencernya, I expect more.",2025-09-01T11:06:56.000Z,Sep 1
Kawal sampai tuntutan terpenuhi.,2025-09-01T09:13:10.000Z,Sep 1
Duluan tuntutan ini dipenuhi atau idolku comeback formasi lengkap hayo,2025-09-01T11:32:13.000Z,Sep 1
Kenapa pengesahan RUU PA nunggu setahun? ...,2025-09-01T23:48:12.000Z,Sep 2
Sebenernya kalo kita patungan abis tu sewa billboard yang nampilin ini biar orang yg gk main socmed jg baca dan bisa bantu nuntut ke pemerintah.... possible gasih.. (nanya dengan nada wuji),2025-09-01T11:29:33.000Z,Sep 1
Yang bagian UU perampasan aset dan TNI kembali ke barak tanpa pengecualian itu agak sulit sih...,2025-09-01T04:39:49.000Z,Sep 1
17+8. 17 Agustus,2025-09-01T07:01:54.000Z,Sep 1
"Hari ini selasa 02/09/2025 ngantor & berpakaian dengan tema :   "" 17 + 8 Tuntutan Rakyat ""   Ayo suarakan suara dengan outfit kalian!  #ResetIndonesia",2025-09-02T03:45:32.000Z,Sep 2
#NewProfilePic abis max orange army sekarang max menggulingkan rezim,2025-09-01T16:37:22.000Z,Sep 1
hi,2025-09-01T19:56:51.000Z,Sep 2
"Kepanjangan sih, tp kalp emang mau main angka cantik bisa pake 17+8+25 gak sih?",2025-09-01T07:42:52.000Z,Sep 1
UP,2025-09-02T15:44:56.000Z,Sep 2
Ini sumbernya dari mana?,2025-09-01T04:21:17.000Z,Sep 1
Ada yang tahu nama fontnya ga kira2?,2025-09-02T03:09:11.000Z,Sep 2
